"BehaviorSpace results (NetLogo 6.1.2-beta2)"
"SIsaR_0.9.5TRIALS_noControl.nlogo"
"experiments 2 seeds"
"12/02/2020 15:31:59:999 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","run#","[step]","seed0","seed","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"503","503","486","123456","77676746","5","0","3","0","0","99","42","92","7","1","760","73","1116","11","9","904","73","1424","11","11","974","1543","13","487","17","39","18","30"
"504","504","350","123456","94355376","7","0","10","0","0","426","65","731","18","5","892","65","1427","19","14","945","65","1523","19","17","952","1545","18","351","14","33","18","28"
"505","505","334","123456","18590705","4","0","5","0","0","297","58","446","14","1","846","68","1371","16","8","886","68","1425","16","9","890","1442","9","335","14","55","18","30"
"506","506","354","123456","18454220","7","0","10","0","0","266","70","340","14","7","857","70","1356","14","18","927","70","1472","14","19","937","1484","19","355","20","50","23","33"
"507","507","304","123456","4901459","58","34","70","11","0","638","72","1006","12","7","957","72","1522","12","16","980","72","1555","12","16","983","1560","16","305","29","67","20","37"
"508","508","436","123456","64567572","1","0","6","0","0","9","0","16","0","0","314","64","474","20","1","770","64","1200","20","10","919","1467","12","437","17","57","19","28"
"509","509","294","123456","33865499","23","15","16","4","0","553","69","853","15","10","933","69","1463","15","15","971","69","1554","15","16","974","1561","16","295","27","75","19","40"
"510","510","375","123456","87770649","10","2","18","1","0","539","67","838","17","9","923","67","1488","17","16","956","67","1545","17","17","963","1556","17","376","18","52","18","43"
"511","511","393","123456","87690805","5","0","9","0","0","280","51","431","16","3","868","66","1388","18","15","944","66","1523","18","15","967","1576","16","394","27","79","22","38"
"512","512","332","123456","91016125","12","0","14","0","0","385","59","503","22","8","882","62","1351","22","15","924","62","1427","22","18","937","1442","18","333","23","41","19","32"
"513","513","284","123456","6037371","11","0","6","0","0","284","40","548","20","2","886","59","1492","25","11","941","59","1602","25","11","942","1603","11","285","24","59","22","39"
"514","514","310","123456","66755058","14","0","16","0","0","547","63","900","21","8","897","63","1478","21","13","928","63","1524","21","13","930","1533","13","311","23","55","26","35"
"515","515","324","123456","92839410","5","0","6","0","0","474","64","741","20","4","928","64","1423","20","12","963","64","1522","20","13","969","1534","13","325","16","58","18","29"
"516","516","433","123456","25316794","11","0","18","0","0","418","65","648","19","4","939","65","1394","19","14","978","65","1480","19","16","1002","1524","16","434","17","60","26","30"
"517","517","390","123456","50685774","8","2","10","1","0","475","65","824","19","8","882","65","1451","19","19","903","65","1500","19","19","929","1535","19","391","24","44","20","36"
"518","518","450","123456","97839549","4","0","3","0","0","108","10","139","3","1","797","67","1175","17","18","932","67","1355","17","22","971","1425","25","451","13","34","13","26"
"519","519","393","123456","46008747","2","0","2","0","0","39","18","42","7","1","749","64","1116","20","9","917","64","1448","20","10","969","1521","10","394","19","72","23","31"
"520","520","333","123456","86175832","17","14","7","5","0","228","50","377","15","2","889","64","1354","20","20","949","64","1455","20","20","956","1477","21","334","21","61","19","26"
"521","521","346","123456","47067365","9","0","6","0","0","389","68","648","16","5","873","68","1349","16","13","926","68","1435","16","14","942","1473","14","347","24","49","17","30"
"522","522","393","123456","71198319","9","0","9","0","0","419","69","684","15","4","914","69","1466","15","10","953","69","1557","15","11","959","1572","11","394","27","66","20","41"
"524","524","347","123456","84072290","25","20","21","10","0","165","39","230","12","2","886","68","1360","16","18","970","68","1517","16","20","973","1534","21","348","16","38","21","43"
"523","523","453","123456","50538215","5","0","3","0","2","17","0","27","0","2","736","68","1157","16","10","906","68","1466","16","16","962","1575","19","454","18","69","25","37"
"525","525","446","123456","54895918","4","0","5","0","0","177","64","198","13","0","832","70","1332","14","8","924","70","1505","14","13","950","1542","14","447","21","60","23","26"
"526","526","360","123456","22900952","9","0","9","0","0","580","68","863","16","9","918","68","1417","16","18","948","68","1445","16","18","953","1449","19","361","32","68","21","32"
"527","527","377","123456","63777459","32","29","9","5","0","383","71","595","13","4","867","71","1279","13","12","927","71","1387","13","13","944","1423","13","378","22","41","22","35"
"528","528","335","123456","40939141","7","0","5","0","0","70","0","116","0","0","803","66","1286","18","18","885","66","1450","18","19","904","1467","21","336","22","51","12","30"
"529","529","321","123456","10376194","18","1","23","0","0","495","61","863","23","6","891","61","1523","23","15","928","61","1590","23","15","936","1603","15","322","16","49","25","27"
"530","530","351","123456","38140172","19","13","8","5","0","322","75","424","7","3","895","77","1311","7","13","972","77","1457","7","17","980","1477","17","352","28","47","21","38"
"531","531","376","123456","16792203","7","0","10","0","0","446","66","656","18","4","924","66","1441","18","20","975","66","1522","18","21","987","1533","21","377","21","64","20","30"
"532","532","331","123456","4721351","21","13","15","4","0","488","61","775","23","4","911","61","1496","23","14","938","61","1561","23","15","940","1573","15","332","19","48","25","30"
"533","533","307","123456","62064433","19","8","10","3","1","458","62","742","22","8","898","62","1459","22","11","927","62","1535","22","12","934","1543","12","308","12","47","23","20"
"534","534","382","123456","89846099","5","0","8","0","0","465","69","757","15","3","945","69","1443","15","12","983","69","1504","15","14","987","1524","14","383","13","28","16","34"
"535","535","393","123456","73787124","4","0","6","0","0","149","44","174","8","1","797","73","1308","11","12","897","73","1505","11","13","916","1549","14","394","26","63","19","31"
"536","536","361","123456","66006443","5","0","3","0","0","69","19","114","7","0","720","59","1070","25","5","909","59","1392","25","9","941","1452","10","362","23","51","20","31"
"537","537","337","123456","69295306","43","32","21","12","0","604","65","926","19","11","915","65","1439","19","21","936","65","1486","19","22","941","1507","22","338","21","49","19","34"
"538","538","344","123456","6946584","8","0","4","0","0","317","70","510","14","5","946","70","1483","14","9","1000","70","1602","14","11","1007","1632","12","345","26","68","19","43"
"539","539","390","123456","77546119","10","2","9","0","0","457","68","636","16","7","941","68","1471","16","12","983","68","1532","16","12","989","1546","12","391","20","61","19","23"
"540","540","402","123456","74802203","6","0","8","0","0","262","66","429","15","3","859","69","1326","15","11","948","69","1470","15","15","965","1500","15","403","24","61","12","36"
"542","542","35","123456","64561638","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","0","36","0","0","1","0"
"541","541","415","123456","7316752","7","0","6","0","0","177","22","307","5","0","837","61","1382","23","13","927","61","1502","23","13","939","1521","13","416","26","33","14","31"
"543","543","409","123456","44284847","6","0","8","0","0","427","68","610","16","7","881","68","1386","16","14","927","68","1469","16","16","941","1505","17","410","25","62","17","32"
"544","544","335","123456","24343569","6","0","4","1","0","267","61","355","23","2","876","61","1360","23","15","931","61","1439","23","15","943","1450","15","336","14","44","23","31"
"545","545","358","123456","21203439","5","2","7","0","0","399","65","530","19","1","893","65","1413","19","5","959","65","1532","19","5","974","1544","5","359","26","56","19","26"
"546","546","310","123456","8703860","12","0","11","0","0","472","66","737","18","4","904","66","1412","18","10","927","66","1452","18","10","930","1453","10","311","11","33","20","30"
"547","547","333","123456","78064384","8","0","7","1","0","270","74","311","10","0","869","74","1341","10","10","905","74","1409","10","11","921","1418","11","334","7","19","16","28"
"548","548","417","123456","58821520","8","1","5","0","0","293","69","449","15","5","849","69","1419","15","13","916","69","1548","15","18","932","1582","18","418","23","60","23","35"
"549","549","367","123456","84397927","6","1","6","0","0","140","52","165","22","0","805","59","1243","25","12","908","59","1428","25","12","936","1458","14","368","26","46","16","32"
"550","550","390","123456","13348735","10","7","11","3","0","373","62","495","22","2","913","62","1385","22","9","952","62","1481","22","11","971","1519","11","391","12","24","18","33"
"551","551","380","123456","94692183","5","0","4","0","0","163","26","333","8","0","836","65","1301","19","16","930","65","1445","19","16","964","1502","16","381","16","41","22","28"
"552","552","331","123456","49703786","3","0","8","0","0","217","47","391","11","1","900","69","1431","15","13","948","69","1554","15","14","958","1590","14","332","23","82","15","46"
"554","554","330","123456","3353179","5","0","7","0","0","146","29","201","9","1","853","64","1314","20","9","938","64","1485","20","11","949","1508","11","331","20","38","10","33"
"553","553","318","123456","63295908","4","0","3","0","0","397","69","596","15","3","915","69","1482","15","13","963","69","1574","15","14","971","1584","15","319","19","57","22","45"
"555","555","418","123456","97119408","15","7","7","2","0","337","70","452","14","2","859","70","1346","14","10","925","70","1450","14","10","942","1481","11","419","13","53","20","33"
"556","556","443","123456","12739364","5","0","5","0","0","128","37","168","8","2","796","65","1189","19","10","956","65","1416","19","11","999","1516","12","444","18","50","13","35"
"557","557","308","123456","91060681","12","0","7","0","0","488","71","729","13","10","885","71","1336","13","18","927","71","1394","13","19","931","1403","20","309","18","39","17","27"
"558","558","331","123456","83789369","7","1","10","1","0","413","69","593","15","6","879","69","1382","15","11","919","69","1459","15","12","922","1463","13","332","13","53","21","37"
"559","559","328","123456","135069","7","2","13","0","0","346","66","552","18","2","878","66","1449","18","6","925","66","1564","18","8","942","1583","8","329","26","46","19","39"
"560","560","417","123456","29339749","46","39","20","5","2","269","56","456","9","6","884","72","1382","12","12","963","72","1537","12","14","980","1582","15","418","23","61","22","37"
"561","561","341","123456","47649777","6","0","6","0","0","126","33","167","6","1","826","69","1293","15","12","935","69","1483","15","13","954","1511","13","342","25","58","9","42"
"562","562","420","123456","87541269","3","0","4","0","0","183","63","221","12","0","828","67","1260","17","14","947","67","1446","17","20","982","1519","20","421","21","65","29","32"
"563","563","505","123456","11978247","15","7","12","4","0","405","63","677","21","3","883","63","1435","21","8","956","63","1553","21","9","980","1597","9","506","26","76","25","39"
"564","564","366","123456","47691788","2","0","3","0","0","208","57","280","16","1","859","64","1312","20","6","926","64","1455","20","6","938","1495","6","367","23","60","22","28"
"565","565","464","123456","29250491","6","0","6","0","0","177","49","286","20","5","825","64","1311","20","18","915","64","1469","20","21","927","1511","22","465","27","73","21","41"
"567","567","47","123456","55571809","3","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","3","0","48","0","0","1","0"
"566","566","356","123456","29799994","9","0","6","0","0","279","50","450","16","4","883","65","1370","19","16","934","65","1468","19","16","941","1486","16","357","19","62","18","29"
"568","568","317","123456","4093393","11","0","19","0","0","518","70","760","14","9","932","70","1405","14","15","955","70","1481","14","15","956","1488","15","318","21","57","17","37"
"569","569","343","123456","94954702","10","6","8","3","0","455","62","797","22","5","914","62","1484","22","8","948","62","1556","22","8","953","1569","8","344","28","70","21","35"
"570","570","363","123456","86687869","4","0","4","0","0","87","21","162","5","0","860","70","1204","14","7","973","70","1403","14","8","998","1449","9","364","22","49","19","35"
"571","571","342","123456","59210053","13","9","11","2","0","248","60","329","18","2","880","63","1369","21","17","951","63","1501","21","19","966","1524","20","343","27","57","26","38"
"572","572","486","123456","86852018","3","0","4","0","0","79","38","122","7","0","742","68","1177","16","3","886","68","1470","16","5","913","1551","5","487","27","91","21","41"
"573","573","402","123456","84054153","4","0","7","0","0","367","68","616","16","8","878","68","1377","16","15","939","68","1494","16","16","960","1538","16","403","23","36","24","36"
"574","574","476","123456","35799675","29","16","20","11","0","550","62","842","22","5","895","62","1447","22","14","926","62","1507","22","14","941","1539","14","477","21","48","20","44"
"575","575","437","123456","40252464","9","0","5","0","0","63","14","67","6","1","808","68","1132","16","8","944","68","1420","16","9","992","1524","9","438","20","65","22","37"
"576","576","339","123456","65388128","3","0","3","0","1","374","72","498","12","6","927","72","1365","12","15","968","72","1446","12","16","973","1464","16","340","22","46","16","31"
"577","577","463","123456","52021865","7","0","5","0","0","115","29","140","13","0","771","64","1218","20","9","942","64","1506","20","12","986","1610","13","464","25","79","24","29"
"578","578","366","123456","80828849","1","0","4","0","0","365","66","609","14","6","949","69","1404","15","16","1003","69","1499","15","16","1017","1532","16","367","27","74","14","35"
"579","579","314","123456","95605255","12","0","13","0","0","530","64","870","20","10","947","64","1518","20","15","968","64","1569","20","15","973","1570","15","315","19","49","24","29"
"580","580","385","123456","49518462","39","15","32","4","2","594","64","884","20","10","931","64","1445","20","12","949","64","1500","20","12","959","1533","13","386","25","67","19","33"
"581","581","415","123456","43163802","3","0","3","0","0","9","0","12","0","0","461","69","698","15","3","864","69","1310","15","10","940","1458","11","416","13","39","22","35"
"582","582","314","123456","51302222","3","0","9","0","0","488","69","813","13","4","902","71","1407","13","16","925","71","1470","13","16","930","1482","16","315","12","42","20","23"
"584","584","320","123456","35723741","5","0","11","0","0","438","67","661","17","9","905","67","1444","17","15","950","67","1490","17","15","958","1496","15","321","31","82","21","40"
"583","583","399","123456","72354416","10","0","15","0","0","377","67","575","17","2","902","67","1482","17","12","948","67","1550","17","13","964","1569","13","400","30","77","24","38"
"585","585","280","123456","47627529","32","0","59","0","1","627","64","962","20","12","937","64","1473","20","20","959","64","1510","20","21","959","1511","21","281","27","64","18","33"
"586","586","354","123456","30401298","7","1","8","0","0","452","67","699","17","5","910","67","1503","17","16","935","67","1563","17","16","940","1573","16","355","21","50","18","40"
"587","587","318","123456","97934758","7","0","11","0","0","493","68","784","16","2","891","68","1462","16","8","927","68","1542","16","8","930","1548","8","319","24","64","11","33"
"588","588","373","123456","83017267","27","23","13","3","0","463","72","556","12","3","930","72","1406","12","11","966","72","1484","12","11","970","1516","11","374","25","71","22","39"
"589","589","451","123456","49795352","20","14","8","5","0","437","64","664","20","7","949","64","1419","20","18","978","64","1488","20","18","993","1528","18","452","20","41","14","33"
"590","590","460","123456","16115604","4","0","9","0","0","320","71","487","13","6","914","71","1366","13","12","1018","71","1537","13","12","1042","1590","12","461","26","53","19","33"
"591","591","360","123456","22941392","3","0","6","0","0","182","54","216","20","3","844","62","1299","22","13","916","62","1448","22","13","938","1501","13","361","18","46","21","35"
"592","592","426","123456","16010364","3","0","4","0","0","209","63","291","18","1","895","65","1398","19","13","947","65","1486","19","14","965","1518","14","427","25","60","14","38"
"593","593","423","123456","5318213","7","0","6","0","0","137","34","164","5","1","849","69","1336","15","11","955","69","1553","15","13","975","1607","13","424","32","60","16","37"
"594","594","379","123456","79573441","5","0","4","0","0","50","21","33","4","1","583","70","887","14","11","898","70","1443","14","13","961","1593","14","380","22","54","22","25"
"595","595","353","123456","98616335","3","0","5","0","1","338","61","516","23","6","897","61","1375","23","15","946","61","1473","23","16","959","1493","17","354","24","47","18","33"
"596","596","440","123456","74646570","7","0","7","0","0","413","67","737","17","4","815","67","1392","17","10","883","67","1575","17","12","921","1650","13","441","30","65","19","38"
"597","597","411","123456","84059669","3","0","9","0","0","374","62","642","22","1","913","62","1433","22","13","954","62","1535","22","15","974","1576","16","412","22","39","20","38"
"599","599","55","123456","59391578","0","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","3","0","56","1","0","1","0"
"598","598","411","123456","54432681","8","0","5","0","0","68","1","88","0","2","740","71","1097","13","12","901","71","1394","13","14","942","1470","14","412","18","49","19","27"
"600","600","311","123456","53004213","27","15","13","4","1","538","62","843","22","8","968","62","1522","22","14","989","62","1606","22","15","992","1612","15","312","24","81","19","55"
"601","601","325","123456","20657292","7","1","5","0","0","335","75","510","9","6","872","75","1338","9","15","947","75","1460","9","18","961","1479","19","326","14","51","24","37"
"602","602","355","123456","98735516","1","0","2","0","0","191","57","260","20","2","837","63","1308","21","13","946","63","1532","21","14","981","1575","15","356","20","56","16","28"
"603","603","326","123456","41040313","16","9","8","1","0","460","68","674","16","2","922","68","1405","16","13","957","68","1465","16","14","964","1473","14","327","18","26","15","29"
"604","604","372","123456","73805929","6","0","7","0","0","242","66","339","18","5","879","66","1348","18","19","950","66","1483","18","20","974","1519","20","373","27","33","15","26"
"605","605","390","123456","45883741","14","7","6","1","0","288","62","382","19","6","853","64","1355","20","14","959","64","1511","20","17","981","1548","18","391","24","38","11","51"
"606","606","400","123456","50543905","3","0","5","0","0","253","69","296","15","1","906","69","1367","15","8","984","69","1503","15","9","989","1523","9","401","23","64","23","32"
"607","607","407","123456","71673038","3","0","5","0","0","178","64","312","20","2","817","64","1350","20","9","900","64","1502","20","11","929","1547","13","408","24","60","15","27"
"608","608","421","123456","68238131","5","1","7","0","0","207","49","294","15","4","883","66","1310","18","15","968","66","1474","18","16","979","1500","16","422","21","60","19","35"
"609","609","344","123456","14438600","8","0","5","0","0","291","67","393","17","1","889","67","1396","17","15","949","67","1523","17","16","962","1539","16","345","24","57","20","28"
"610","610","369","123456","36568741","4","0","8","0","0","327","66","556","18","4","881","66","1454","18","9","920","66","1555","18","9","941","1570","9","370","29","47","21","26"
"611","611","309","123456","31211324","11","0","17","0","0","491","61","709","23","5","908","61","1429","23","11","941","61","1503","23","12","947","1511","12","310","17","63","22","25"
"612","612","326","123456","86447424","25","17","12","3","0","250","65","427","19","0","902","65","1431","19","6","960","65","1543","19","9","968","1566","9","327","18","70","25","37"
"613","613","360","123456","72654092","5","0","4","0","0","347","62","546","21","5","894","62","1369","22","15","934","62","1438","22","15","936","1448","15","361","25","38","23","36"
"614","614","314","123456","60245034","5","0","13","0","1","640","65","932","19","12","974","65","1534","19","19","997","65","1581","19","20","1000","1582","20","315","31","80","18","34"
"615","615","356","123456","11109301","7","0","12","0","0","383","71","544","13","4","908","71","1419","13","9","966","71","1524","13","9","976","1545","9","357","24","60","23","43"
"616","616","559","123456","6888259","5","0","3","0","0","8","0","7","0","0","613","71","877","13","4","902","71","1346","13","12","989","1533","12","560","18","55","19","36"
"617","617","362","123456","59026509","22","0","38","0","1","511","71","782","13","14","927","71","1405","13","22","958","71","1486","13","23","976","1524","23","363","20","54","20","37"
"618","618","278","123456","39302735","5","0","5","0","0","436","65","733","19","4","965","65","1521","19","13","993","65","1593","19","14","994","1593","14","279","15","55","21","35"
"619","619","304","123456","90486509","16","0","27","0","0","566","62","883","22","7","910","62","1390","22","15","937","62","1427","22","16","939","1430","16","305","18","47","20","29"
"620","620","318","123456","12873413","7","0","8","0","1","328","60","540","17","6","913","65","1423","19","18","969","65","1529","19","18","980","1547","19","319","16","52","22","37"
"621","621","381","123456","60894404","4","0","4","0","1","120","27","155","9","2","865","64","1299","20","13","949","64","1468","20","16","969","1502","16","382","19","46","17","31"
"622","622","307","123456","94862465","34","0","72","0","0","638","63","1059","21","9","945","63","1617","21","15","965","63","1644","21","16","966","1651","16","308","34","79","20","45"
"624","624","464","123456","89031537","8","0","5","0","0","37","3","37","0","0","696","64","1004","20","13","923","64","1364","20","20","975","1479","20","465","22","48","15","27"
"623","623","479","123456","46600962","2","0","5","0","0","288","67","477","17","3","861","67","1362","17","12","906","67","1476","17","14","926","1529","14","480","28","59","21","28"
"625","625","360","123456","93750133","5","1","3","0","0","226","64","344","14","4","872","70","1347","14","23","925","70","1461","14","23","931","1480","23","361","13","20","22","27"
"626","626","389","123456","92091454","4","0","9","0","0","235","67","330","17","2","891","67","1444","17","10","961","67","1560","17","13","978","1588","13","390","29","56","11","31"
"627","627","303","123456","89079159","6","0","7","0","0","332","67","538","14","6","902","69","1340","15","15","975","69","1499","15","15","986","1511","15","304","20","48","16","36"
"628","628","425","123456","6213677","2","0","6","0","0","304","68","414","16","2","872","68","1343","16","18","976","68","1485","16","21","989","1507","21","426","22","62","19","32"
"629","629","277","123456","81544783","37","30","22","11","1","444","68","728","16","4","925","68","1459","16","13","958","68","1526","16","13","958","1527","13","278","15","42","18","26"
"630","630","328","123456","81178223","12","0","17","0","0","534","60","801","24","4","918","60","1511","24","15","943","60","1567","24","18","946","1567","18","329","16","33","17","31"
"631","631","393","123456","2314609","23","9","15","1","0","551","68","871","16","6","923","68","1485","16","14","947","68","1539","16","14","954","1563","14","394","22","62","17","35"
"632","632","375","123456","54587479","5","0","3","0","0","199","65","213","17","1","824","67","1258","17","12","944","67","1504","17","13","976","1560","14","376","35","79","16","43"
"633","633","451","123456","65551743","10","0","12","0","0","200","59","257","18","2","838","64","1349","20","15","956","64","1528","20","18","990","1588","19","452","28","74","21","31"
"634","634","353","123456","14528939","18","14","13","5","0","373","67","580","17","6","909","67","1456","17","11","970","67","1589","17","12","976","1604","12","354","20","55","18","38"
"635","635","370","123456","23646174","2","0","4","0","0","61","22","56","4","2","771","69","1157","15","7","921","69","1405","15","12","953","1461","13","371","22","43","18","24"
"636","636","361","123456","15189797","36","26","9","4","0","487","68","830","16","5","895","68","1467","16","18","933","68","1532","16","19","946","1553","19","362","26","53","22","40"
"637","637","279","123456","15302549","11","0","12","0","1","404","63","647","21","2","880","63","1445","21","9","906","63","1499","21","9","906","1499","9","280","21","56","18","32"
"638","638","508","123456","54619180","10","0","16","0","0","560","68","867","16","8","918","68","1492","16","15","956","68","1558","16","15","971","1593","15","509","17","64","27","35"
"639","639","335","123456","13471596","22","0","45","0","0","628","68","949","16","6","941","68","1418","16","12","974","68","1474","16","12","980","1494","12","336","19","54","18","46"
"640","640","341","123456","32013705","4","0","8","0","0","261","54","367","21","2","901","63","1390","21","13","965","63","1500","21","14","973","1522","14","342","16","43","19","37"
"641","641","477","123456","21543463","4","0","2","0","0","174","54","193","13","2","874","65","1359","19","12","931","65","1481","19","14","968","1561","15","478","14","53","28","28"
"642","642","297","123456","44041362","15","0","16","0","0","494","70","792","14","5","959","70","1525","14","11","980","70","1571","14","11","986","1577","11","298","21","72","25","38"
"643","643","440","123456","32685309","13","8","4","1","0","268","64","415","20","1","819","64","1311","20","10","907","64","1463","20","10","932","1519","11","441","12","30","15","30"
"644","644","309","123456","94812857","4","0","10","0","0","284","66","414","18","3","896","66","1363","18","19","934","66","1418","18","19","934","1420","19","310","15","44","17","30"
"645","645","282","123456","60856870","18","14","11","3","0","394","70","600","14","5","913","70","1352","14","15","957","70","1433","14","16","957","1435","16","283","24","63","17","36"
"646","646","389","123456","62694601","6","0","7","0","0","294","66","462","13","3","877","69","1398","15","26","930","69","1526","15","26","948","1562","26","390","20","48","29","28"
"647","647","408","123456","28701827","5","2","5","0","0","236","60","375","8","2","864","70","1415","14","12","953","70","1560","14","12","976","1598","12","409","28","57","20","37"
"648","648","364","123456","25528672","21","9","10","2","0","338","69","424","15","2","897","69","1409","15","10","957","69","1512","15","11","968","1534","11","365","27","89","27","36"
"649","649","392","123456","140954","22","0","38","0","0","558","58","906","26","5","962","58","1476","26","14","985","58","1533","26","14","1005","1565","15","393","17","59","17","36"
"650","650","313","123456","36286759","13","0","24","0","0","438","66","641","18","4","921","66","1358","18","9","958","66","1472","18","9","962","1486","9","314","28","51","16","45"
"651","651","473","123456","8866464","28","16","12","3","1","359","62","668","22","7","902","62","1437","22","14","954","62","1547","22","15","968","1597","15","474","24","64","16","41"
"652","652","408","123456","59674880","6","0","4","0","1","67","15","79","2","2","715","67","1067","17","8","937","67","1427","17","12","992","1537","13","409","30","85","18","50"
"653","653","344","123456","20130285","6","2","6","0","0","207","55","345","15","2","904","67","1445","17","21","992","67","1565","17","23","1002","1579","23","345","30","73","22","40"
"654","654","373","123456","38150265","7","1","5","0","0","415","67","670","17","10","947","67","1419","17","18","988","67","1504","17","19","997","1518","19","374","27","51","20","41"
"655","655","409","123456","40940860","5","2","4","0","0","243","64","317","19","4","892","65","1310","19","16","949","65","1460","19","17","977","1511","17","410","12","27","20","28"
"656","656","304","123456","8441669","5","0","5","0","0","287","52","442","18","2","857","61","1286","23","14","923","61","1376","23","14","931","1381","14","305","22","51","15","28"
"657","657","397","123456","52832031","5","0","7","0","0","318","65","425","13","0","897","71","1382","13","4","945","71","1476","13","4","967","1498","4","398","16","47","19","39"
"659","659","369","123456","51319428","4","0","13","0","0","146","66","173","15","3","841","67","1317","17","12","940","67","1496","17","12","961","1550","13","370","21","78","21","32"
"660","660","40","123456","5729142","0","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","4","0","41","1","0","1","0"
"658","658","457","123456","98601763","1","0","7","0","0","176","49","254","8","2","884","73","1306","11","11","965","73","1496","11","11","985","1553","12","458","27","78","19","40"
"661","661","349","123456","80954351","10","0","7","0","0","365","67","528","17","7","903","67","1346","17","17","939","67","1405","17","17","946","1417","17","350","15","49","15","29"
"662","662","333","123456","45757077","29","19","12","6","0","427","62","632","22","6","913","62","1359","22","9","946","62","1417","22","10","949","1431","10","334","19","54","18","26"
"663","663","348","123456","98183263","6","0","9","0","0","336","64","443","14","6","865","69","1398","15","13","925","69","1522","15","14","943","1549","14","349","23","51","15","38"
"664","664","375","123456","9087962","14","0","19","0","0","502","68","786","16","4","930","68","1443","16","12","968","68","1529","16","12","982","1569","12","376","26","51","15","37"
"665","665","490","123456","72952889","6","0","4","0","0","7","0","9","0","0","24","0","28","0","0","468","66","696","18","7","964","1652","10","491","39","94","18","39"
"666","666","402","123456","17088214","3","0","5","0","0","119","50","137","12","0","808","65","1256","19","13","962","65","1537","19","16","1006","1646","16","403","25","65","20","39"
"667","667","368","123456","74387163","23","21","10","4","2","210","50","282","16","4","864","64","1303","20","21","929","64","1430","20","21","951","1454","21","369","18","48","16","29"
"668","668","481","123456","79859549","2","0","2","0","0","124","45","176","10","1","833","69","1246","15","15","947","69","1493","15","17","991","1569","18","482","32","85","15","39"
"669","669","318","123456","13861830","18","10","5","1","0","283","66","407","15","2","898","69","1366","15","15","938","69","1434","15","15","941","1440","15","319","22","39","17","23"
"670","670","422","123456","69293301","13","0","23","0","0","434","70","611","14","11","901","70","1377","14","21","955","70","1465","14","21","968","1493","21","423","19","51","22","34"
"671","671","466","123456","26099310","6","0","6","0","0","295","60","469","19","3","855","64","1353","20","12","913","64","1421","20","12","927","1458","12","467","17","37","16","34"
"672","672","439","123456","82458815","3","0","2","0","0","268","69","377","14","2","821","70","1309","14","13","887","70","1454","14","15","905","1484","16","440","20","35","17","31"
"673","673","370","123456","94475847","29","0","49","0","0","618","67","940","17","7","917","67","1491","17","16","932","67","1519","17","17","933","1527","17","371","21","54","23","29"
"674","674","360","123456","26214859","1","0","7","0","0","302","50","546","13","2","866","67","1378","17","13","908","67","1478","17","15","925","1497","15","361","21","63","23","29"
"676","676","81","123456","48204239","4","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","11","0","82","1","2","1","1"
"675","675","438","123456","98389353","40","7","68","3","1","564","64","907","20","13","874","64","1444","20","19","893","64","1479","20","19","910","1512","19","439","16","32","16","23"
"678","678","350","123456","96675040","15","9","6","2","0","189","64","303","19","2","863","65","1357","19","16","941","65","1490","19","17","953","1515","18","351","14","44","20","31"
"677","677","348","123456","71456454","2","0","4","0","0","343","68","538","8","1","894","73","1432","11","5","967","73","1550","11","7","982","1586","8","349","31","95","19","43"
"679","679","359","123456","30128015","9","0","4","0","0","60","9","57","3","0","796","65","1168","19","12","965","65","1468","19","14","995","1526","15","360","26","49","19","48"
"680","680","355","123456","58013261","31","16","13","3","0","341","68","499","16","4","922","68","1425","16","14","969","68","1520","16","15","981","1539","15","356","24","56","18","30"
"681","681","376","123456","57008076","9","3","6","0","0","274","61","415","13","1","896","70","1404","14","17","961","70","1531","14","18","986","1578","18","377","21","41","23","35"
"682","682","338","123456","9082620","19","15","9","4","0","192","57","236","15","1","846","67","1327","17","11","967","67","1522","17","13","976","1552","13","339","19","53","22","35"
"683","683","328","123456","27609547","11","1","14","1","0","420","67","676","17","4","957","67","1461","17","16","994","67","1551","17","16","1006","1558","17","329","21","61","26","38"
"684","684","334","123456","28231360","22","16","22","7","0","526","62","863","20","4","973","64","1525","20","23","1001","64","1582","20","24","1005","1590","24","335","32","69","21","33"
"685","685","325","123456","29599086","14","0","17","0","0","318","55","507","20","4","893","62","1414","22","17","950","62","1543","22","19","958","1560","19","326","28","78","22","40"
